statement_type,raw_concept,canonical_row_id,mapping_status,notes
cash_flow,html:supplemental-disclosure-of-cash-flow-information,html:supplemental-disclosure-of-cash-flow-information,auto_from_filing,Positioned after us-gaap:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents — added from DUOL_SEC-XBRL-financials_as-presented_10-Q_2021-08-12_0001628280-21-016861.xlsx
cash_flow,us-gaap:InterestPaidNet,us-gaap:InterestPaidNet,auto_from_filing,Positioned after us-gaap:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents — added from DUOL_SEC-XBRL-financials_as-presented_10-Q_2021-08-12_0001628280-21-016861.xlsx
cash_flow,us-gaap:IncomeTaxesPaidNet,us-gaap:IncomeTaxesPaidNet,auto_from_filing,Positioned after us-gaap:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents — added from DUOL_SEC-XBRL-financials_as-presented_10-Q_2021-08-12_0001628280-21-016861.xlsx
cash_flow,html:supplemental-disclosure-of-noncash-investing-activities,html:supplemental-disclosure-of-noncash-operating-activities,auto_from_filing,Positioned after us-gaap:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents — added from DUOL_SEC-XBRL-financials_as-presented_10-Q_2021-08-12_0001628280-21-016861.xlsx; dedup_merged_into:html:supplemental-disclosure-of-noncash-operating-activities:similar_label_empty
cash_flow,duol:CapitalizedSoftwareExpendituresIncurredButNotYetPaid,duol:CapitalizedSoftwareExpendituresIncurredButNotYetPaid,auto_from_filing,Positioned after us-gaap:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents — added from DUOL_SEC-XBRL-financials_as-presented_10-Q_2021-08-12_0001628280-21-016861.xlsx
cash_flow,us-gaap:CapitalExpendituresIncurredButNotYetPaid,us-gaap:CapitalExpendituresIncurredButNotYetPaid,auto_from_filing,Positioned after us-gaap:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents — added from DUOL_SEC-XBRL-financials_as-presented_10-Q_2021-08-12_0001628280-21-016861.xlsx
cash_flow,html:supplemental-disclosure-of-noncash-financing-activities,html:supplemental-disclosure-of-noncash-operating-activities,auto_from_filing,Positioned after us-gaap:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents — added from DUOL_SEC-XBRL-financials_as-presented_10-Q_2021-08-12_0001628280-21-016861.xlsx; dedup_merged_into:html:supplemental-disclosure-of-noncash-investing-activities:similar_label_empty; dedup_merged_into:html:supplemental-disclosure-of-noncash-operating-activities:similar_label_empty
cash_flow,duol:StockIssuanceCostsIncurredButNotYetPaid,duol:StockIssuanceCostsIncurredButNotYetPaid,auto_from_filing,Positioned after us-gaap:CashCashEquivalentsRestrictedCashAndRestrictedCashEquivalents — added from DUOL_SEC-XBRL-financials_as-presented_10-Q_2021-08-12_0001628280-21-016861.xlsx
cash_flow,html:supplemental-disclosure-of-noncash-operating-activities,html:supplemental-disclosure-of-noncash-operating-activities,auto_from_filing,Positioned after us-gaap:IncomeTaxesPaidNet — added from DUOL_SEC-XBRL-financials_as-presented_10-Q_2021-11-12_0001562088-21-000026.xlsx
cash_flow,duol:CloudComputingExpendituresIncurredButNotYetPaid,duol:CloudComputingExpendituresIncurredButNotYetPaid,auto_from_filing,Positioned after us-gaap:IncomeTaxesPaidNet — added from DUOL_SEC-XBRL-financials_as-presented_10-Q_2021-11-12_0001562088-21-000026.xlsx
balance_sheet,us-gaap:OtherLiabilitiesNoncurrent,us-gaap:OtherLiabilitiesNoncurrent,auto_from_filing,Positioned after us-gaap:DeferredIncomeTaxLiabilitiesNet — added from DUOL_SEC-XBRL-financials_as-presented_10-Q_2026-05-05_0001628280-26-029976.xlsx
balance_sheet,us-gaap:TreasuryStockCommonShares,us-gaap:TreasuryStockCommonShares,auto_from_filing,Positioned after us-gaap:CommonStockParOrStatedValuePerShare — added from DUOL_SEC-XBRL-financials_as-presented_10-Q_2026-05-05_0001628280-26-029976.xlsx
